ClientRef,OperationRef,MontantTND,DateOperation,NatureOperation,SensFlux,CanalUtilise,SecteurCommercant,DeviseTransaction
2101db79-89a1-414b-9b37-351d9797701b,OP-000629,126.88,2026-09-26,CARD_PURCHASE,,ONLINE,FOOD_DELIVERY,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000630,165.36,2026-08-23,BILL_PAYMENT,,ONLINE,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000631,21.01,2026-09-26,CARD_PURCHASE,,POS,FOOD_DELIVERY,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000632,476.37,2026-08-02,DEPOSIT,,POS,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000633,110.95,2026-08-24,ONLINE_PAYMENT,,MOBILE_APP,E_COMMERCE,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000634,121.61,2026-10-01,BILL_PAYMENT,,ATM,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000635,336.93,2026-09-01,ONLINE_PAYMENT,,ATM,FOOD_DELIVERY,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000636,197.3,2026-09-22,BILL_PAYMENT,,ONLINE,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000637,253.13,2026-10-02,TRANSFER,OUT,ONLINE,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000638,408.27,2026-09-01,TRANSFER,OUT,ATM,,EUR
16b627b5-bed0-421c-b04c-248716ba2757,OP-000639,122.45,2026-08-02,BILL_PAYMENT,,MOBILE_APP,,EUR
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000640,287.55,2026-09-16,SAVINGS,,ONLINE,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000641,383.5,2026-09-20,ONLINE_PAYMENT,,ONLINE,TELECOM,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000642,0,2026-10-14,PRODUCT_EVENT,,ONLINE,,EUR
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000643,557.88,2026-10-01,SAVINGS,,POS,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000644,101.33,2026-10-03,DEPOSIT,,MOBILE_APP,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000645,25.43,2026-08-22,DEPOSIT,,POS,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000646,165.87,2026-08-02,SAVINGS,,ONLINE,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000647,451.12,2026-08-29,SAVINGS,,ONLINE,,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000648,115.71,2026-10-04,ONLINE_PAYMENT,,ATM,RETAIL,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000649,64.61,2026-08-29,BILL_PAYMENT,,ATM,,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000650,377.7,2026-09-25,ONLINE_PAYMENT,,ONLINE,E_COMMERCE,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000651,213.07,2026-08-05,SAVINGS,,POS,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000652,0,2026-10-08,PRODUCT_EVENT,,ATM,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000653,312.76,2026-08-28,TRANSFER,OUT,MOBILE_APP,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000654,496.32,2026-09-09,TRANSFER,IN,ONLINE,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000655,233.95,2026-09-13,ONLINE_PAYMENT,,MOBILE_APP,RESTAURANT,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000656,212.62,2026-09-16,DEPOSIT,,ATM,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000657,64.71,2026-09-13,TRANSFER,OUT,ONLINE,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000658,381.55,2026-09-17,TRANSFER,OUT,ATM,,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000659,99.16,2026-08-07,ONLINE_PAYMENT,,MOBILE_APP,FUEL,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000660,105.34,2026-09-14,TRANSFER,IN,ONLINE,,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000661,103.49,2026-08-10,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000662,186.91,2026-09-10,BILL_PAYMENT,,ATM,,EUR
2101db79-89a1-414b-9b37-351d9797701b,OP-000663,130.16,2026-10-07,BILL_PAYMENT,,ONLINE,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000664,269.52,2026-10-04,DEPOSIT,,POS,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000665,162.08,2026-08-21,DEPOSIT,,ONLINE,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000666,540.39,2026-10-09,SAVINGS,,ATM,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000667,229.02,2026-09-01,CARD_PURCHASE,,POS,RETAIL,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000668,325.6,2026-09-19,TRANSFER,OUT,POS,,EUR
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000669,0,2026-10-02,PRODUCT_EVENT,,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000670,32.01,2026-10-01,SAVINGS,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000671,109.83,2026-08-13,CARD_PURCHASE,,POS,RETAIL,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000672,125.11,2026-08-11,CARD_PURCHASE,,MOBILE_APP,RETAIL,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000673,79.31,2026-09-28,SAVINGS,,ONLINE,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000674,0,2026-10-14,PRODUCT_EVENT,,ONLINE,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000675,16.32,2026-09-02,ONLINE_PAYMENT,,ATM,FUEL,EUR
4c056708-a89d-4649-aec7-069be9505175,OP-000676,194.01,2026-08-01,DEPOSIT,,MOBILE_APP,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000677,0,2026-09-14,PRODUCT_EVENT,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000678,218.42,2026-09-06,TRANSFER,OUT,MOBILE_APP,,EUR
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000679,0,2026-08-31,PRODUCT_EVENT,,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000680,339.17,2026-10-07,DEPOSIT,,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000681,219.34,2026-09-09,SAVINGS,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000682,104.38,2026-09-25,SAVINGS,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000683,0,2026-08-09,PRODUCT_EVENT,,POS,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000684,347.19,2026-10-05,ONLINE_PAYMENT,,ONLINE,FOOD_DELIVERY,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000685,30.92,2026-08-05,BILL_PAYMENT,,ONLINE,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000686,151.53,2026-09-03,BILL_PAYMENT,,ATM,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000687,194.04,2026-08-26,BILL_PAYMENT,,MOBILE_APP,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000688,213.29,2026-08-25,BILL_PAYMENT,,POS,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000689,0,2026-10-01,PRODUCT_EVENT,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000690,395.95,2026-08-15,TRANSFER,OUT,ONLINE,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000691,0,2026-09-17,PRODUCT_EVENT,,MOBILE_APP,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000692,488.72,2026-10-05,SAVINGS,,MOBILE_APP,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000693,175.9,2026-09-20,BILL_PAYMENT,,ONLINE,,EUR
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000694,288.25,2026-10-12,CARD_PURCHASE,,ONLINE,FUEL,EUR
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000695,354.02,2026-10-05,SAVINGS,,POS,,EUR
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000696,66.49,2026-09-08,ONLINE_PAYMENT,,MOBILE_APP,RETAIL,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000697,0,2026-08-17,PRODUCT_EVENT,,POS,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000698,390.6,2026-08-31,SAVINGS,,ATM,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000699,174.97,2026-08-16,DEPOSIT,,ONLINE,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000700,475.65,2026-09-20,SAVINGS,,MOBILE_APP,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000701,45.22,2026-10-09,BILL_PAYMENT,,POS,,EUR
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000702,0,2026-08-20,PRODUCT_EVENT,,MOBILE_APP,,EUR
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000703,437.86,2026-09-12,TRANSFER,IN,ONLINE,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000704,165.88,2026-08-19,ONLINE_PAYMENT,,POS,RESTAURANT,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000705,102.26,2026-08-10,CARD_PURCHASE,,ONLINE,FOOD_DELIVERY,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000706,97.74,2026-09-19,SAVINGS,,ONLINE,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000707,193.62,2026-08-17,CARD_PURCHASE,,MOBILE_APP,GROCERY,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000708,135.15,2026-10-03,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000709,91.87,2026-10-02,ONLINE_PAYMENT,,ATM,TELECOM,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000710,113.2,2026-08-15,TRANSFER,IN,ATM,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000711,276.52,2026-09-20,DEPOSIT,,POS,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000712,0,2026-08-26,PRODUCT_EVENT,,ONLINE,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000713,325.23,2026-08-12,ONLINE_PAYMENT,,ONLINE,RETAIL,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000714,265.09,2026-08-05,ONLINE_PAYMENT,,MOBILE_APP,RESTAURANT,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000715,64.03,2026-08-19,BILL_PAYMENT,,MOBILE_APP,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000716,130.52,2026-08-21,ONLINE_PAYMENT,,ATM,FOOD_DELIVERY,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000717,350.12,2026-08-11,ONLINE_PAYMENT,,MOBILE_APP,RESTAURANT,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000718,220.8,2026-08-06,TRANSFER,OUT,ATM,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000719,50.49,2026-08-04,BILL_PAYMENT,,POS,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000720,386.54,2026-08-05,DEPOSIT,,ONLINE,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000721,105.33,2026-10-14,ONLINE_PAYMENT,,ONLINE,FOOD_DELIVERY,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000722,524.76,2026-10-11,SAVINGS,,ONLINE,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000723,265.2,2026-08-07,ONLINE_PAYMENT,,MOBILE_APP,FOOD_DELIVERY,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000724,76.61,2026-09-11,SAVINGS,,MOBILE_APP,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000725,94.6,2026-08-12,CARD_PURCHASE,,ONLINE,FOOD_DELIVERY,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000726,551.16,2026-08-23,SAVINGS,,MOBILE_APP,,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000727,50.27,2026-09-25,BILL_PAYMENT,,ATM,,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000728,338.18,2026-09-19,TRANSFER,OUT,MOBILE_APP,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000729,209.94,2026-09-05,SAVINGS,,ONLINE,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000730,195.37,2026-10-06,ONLINE_PAYMENT,,MOBILE_APP,RESTAURANT,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000731,162.42,2026-08-03,SAVINGS,,POS,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000732,61.47,2026-09-02,TRANSFER,OUT,ONLINE,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000733,0,2026-09-05,PRODUCT_EVENT,,ATM,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000734,446.13,2026-08-22,SAVINGS,,ONLINE,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000735,79.01,2026-09-30,CARD_PURCHASE,,ATM,FUEL,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000736,304.07,2026-08-02,TRANSFER,OUT,POS,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000737,125.39,2026-09-02,CARD_PURCHASE,,ONLINE,TELECOM,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000738,586.8,2026-09-25,DEPOSIT,,POS,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000739,333.5,2026-08-07,SAVINGS,,POS,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000740,277.62,2026-08-13,ONLINE_PAYMENT,,ONLINE,E_COMMERCE,EUR
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000741,0,2026-09-19,PRODUCT_EVENT,,ATM,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000742,0,2026-10-10,PRODUCT_EVENT,,MOBILE_APP,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000743,122.77,2026-09-11,ONLINE_PAYMENT,,MOBILE_APP,TELECOM,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000744,83.12,2026-08-02,CARD_PURCHASE,,ATM,TELECOM,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000745,0,2026-08-17,PRODUCT_EVENT,,MOBILE_APP,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000746,175.54,2026-10-04,BILL_PAYMENT,,ATM,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000747,0,2026-10-01,PRODUCT_EVENT,,ATM,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000748,66.43,2026-10-04,SAVINGS,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000749,276.3,2026-09-17,ONLINE_PAYMENT,,POS,GROCERY,EUR
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000750,149.99,2026-08-13,TRANSFER,IN,POS,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000751,0,2026-08-09,PRODUCT_EVENT,,ATM,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000752,110.48,2026-09-20,BILL_PAYMENT,,POS,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000753,32.16,2026-08-13,DEPOSIT,,MOBILE_APP,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000754,158.57,2026-08-11,CARD_PURCHASE,,POS,RESTAURANT,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000755,256.3,2026-08-17,ONLINE_PAYMENT,,ONLINE,TELECOM,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000756,499.96,2026-08-27,DEPOSIT,,POS,,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000757,252.55,2026-08-28,TRANSFER,OUT,MOBILE_APP,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000758,268.1,2026-08-10,DEPOSIT,,MOBILE_APP,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000759,231.5,2026-09-09,TRANSFER,IN,ATM,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000760,194.09,2026-10-04,TRANSFER,OUT,ONLINE,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000761,403.39,2026-08-19,TRANSFER,IN,ONLINE,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000762,164.1,2026-08-13,ONLINE_PAYMENT,,POS,RETAIL,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000763,106.76,2026-09-24,BILL_PAYMENT,,POS,,EUR
4c056708-a89d-4649-aec7-069be9505175,OP-000764,225.63,2026-09-30,BILL_PAYMENT,,ATM,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000765,372.24,2026-10-03,SAVINGS,,ONLINE,,EUR
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000766,324.97,2026-08-02,ONLINE_PAYMENT,,ATM,RETAIL,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000767,198.64,2026-08-28,ONLINE_PAYMENT,,ONLINE,RESTAURANT,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000768,54.42,2026-09-27,BILL_PAYMENT,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000769,112.04,2026-09-02,CARD_PURCHASE,,MOBILE_APP,RESTAURANT,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000770,255.99,2026-08-23,SAVINGS,,MOBILE_APP,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000771,228.26,2026-10-11,DEPOSIT,,ATM,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000772,124.3,2026-09-13,BILL_PAYMENT,,POS,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000773,330.29,2026-08-18,ONLINE_PAYMENT,,MOBILE_APP,FOOD_DELIVERY,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000774,478.99,2026-08-25,SAVINGS,,POS,,EUR
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000775,247.47,2026-09-13,CARD_PURCHASE,,ONLINE,RESTAURANT,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000776,89.69,2026-09-16,BILL_PAYMENT,,ATM,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000777,329.76,2026-10-06,SAVINGS,,POS,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000778,147.16,2026-09-01,DEPOSIT,,ONLINE,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000779,147.4,2026-10-10,CARD_PURCHASE,,MOBILE_APP,GROCERY,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000780,171.27,2026-08-22,SAVINGS,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000781,0,2026-09-21,PRODUCT_EVENT,,ATM,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000782,434.87,2026-10-14,DEPOSIT,,ATM,,EUR
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000783,0,2026-08-13,PRODUCT_EVENT,,MOBILE_APP,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000784,150.68,2026-09-22,BILL_PAYMENT,,ATM,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000785,0,2026-09-02,PRODUCT_EVENT,,ATM,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000786,96.04,2026-08-18,CARD_PURCHASE,,POS,FUEL,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000787,197.05,2026-09-17,DEPOSIT,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000788,475.42,2026-10-04,TRANSFER,OUT,MOBILE_APP,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000789,41.23,2026-09-15,ONLINE_PAYMENT,,ONLINE,FUEL,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000790,557.4,2026-10-12,DEPOSIT,,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000791,86.07,2026-09-03,SAVINGS,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000792,166.28,2026-09-24,TRANSFER,OUT,MOBILE_APP,,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000793,32.96,2026-08-17,ONLINE_PAYMENT,,POS,TELECOM,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000794,248.69,2026-10-08,ONLINE_PAYMENT,,ONLINE,RETAIL,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000795,108.88,2026-09-21,BILL_PAYMENT,,POS,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000796,201.86,2026-10-02,DEPOSIT,,MOBILE_APP,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000797,426.47,2026-09-28,SAVINGS,,ONLINE,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000798,171.62,2026-09-04,ONLINE_PAYMENT,,MOBILE_APP,RESTAURANT,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000799,0,2026-08-13,PRODUCT_EVENT,,MOBILE_APP,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000800,219.35,2026-10-14,BILL_PAYMENT,,ONLINE,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000801,240.96,2026-09-18,SAVINGS,,ATM,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000802,499.46,2026-10-03,DEPOSIT,,POS,,EUR
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000803,76.22,2026-09-19,BILL_PAYMENT,,ATM,,EUR
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000804,470.39,2026-09-27,TRANSFER,OUT,MOBILE_APP,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000805,270.49,2026-09-26,ONLINE_PAYMENT,,POS,GROCERY,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000806,168.87,2026-08-24,TRANSFER,OUT,MOBILE_APP,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000807,157.04,2026-08-24,CARD_PURCHASE,,ATM,FUEL,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000808,387.23,2026-08-17,TRANSFER,OUT,POS,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000809,508.98,2026-08-29,SAVINGS,,MOBILE_APP,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000810,77.93,2026-08-08,ONLINE_PAYMENT,,ONLINE,FOOD_DELIVERY,EUR
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000811,267.87,2026-10-01,CARD_PURCHASE,,ONLINE,E_COMMERCE,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000812,0,2026-10-04,PRODUCT_EVENT,,MOBILE_APP,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000813,223.02,2026-08-03,TRANSFER,OUT,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000814,81.53,2026-09-20,ONLINE_PAYMENT,,POS,E_COMMERCE,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000815,132.14,2026-09-11,ONLINE_PAYMENT,,POS,E_COMMERCE,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000816,493.51,2026-09-01,DEPOSIT,,POS,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000817,175.6,2026-08-23,CARD_PURCHASE,,ONLINE,RESTAURANT,EUR
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000818,0,2026-09-16,PRODUCT_EVENT,,ONLINE,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000819,240.92,2026-10-08,DEPOSIT,,ATM,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000820,124.3,2026-08-23,ONLINE_PAYMENT,,MOBILE_APP,GROCERY,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000821,24.14,2026-08-19,ONLINE_PAYMENT,,POS,RESTAURANT,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000822,0,2026-08-01,PRODUCT_EVENT,,ONLINE,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000823,35.44,2026-09-30,ONLINE_PAYMENT,,ONLINE,TELECOM,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000824,215.18,2026-09-04,BILL_PAYMENT,,ATM,,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000825,109.31,2026-08-24,CARD_PURCHASE,,POS,E_COMMERCE,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000826,156.18,2026-08-24,TRANSFER,IN,MOBILE_APP,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000827,10.53,2026-08-27,CARD_PURCHASE,,ONLINE,TELECOM,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000828,352.86,2026-10-02,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000829,0,2026-09-22,PRODUCT_EVENT,,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000830,149.23,2026-09-08,CARD_PURCHASE,,POS,FUEL,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000831,107.28,2026-09-16,TRANSFER,IN,MOBILE_APP,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000832,523.62,2026-10-03,DEPOSIT,,POS,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000833,63.66,2026-08-01,DEPOSIT,,ATM,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000834,251.99,2026-08-28,CARD_PURCHASE,,POS,FOOD_DELIVERY,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000835,421.46,2026-08-10,SAVINGS,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000836,291.35,2026-10-03,TRANSFER,OUT,ONLINE,,TND
